"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"37289","sr data engineer","United States","USD",115000,180000,"ai-jobs.net",NA,10,"Americas","United States","Agile, Airflow, APIs, Architecture, Big Data, Data management, Data pipelines, Data strategy, Data visualization, Data warehouse, Engineering, Excel, FiveTran, Machine Learning, Matillion, Pipelines, Power BI, Python, Security, Snowflake, SQL, Data driven decision making, Collaboration, Automation, Data engineering, Google Analytics, Data modeling, Open Source, Tableau"
"37243","lyon data engineer hf","France","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","France","Architecture, AWS, Azure, Big Data, GCP, Hadoop, Kafka, Pipelines, Python, Scala, Data science, Collaboration, Spark"
"37266","research scientist research engineer security and privacy","United States","USD",120000,160000,"ai-jobs.net","phd",NA,"Americas","United States","C++, Computer Science, Data Mining, Distributed Systems, Engineering, Machine Learning, Mathematics, Privacy, Python, R, R&D, Research, Robotics, Security, Collaboration, PhD, Programming, C, Communication, STEM"
"37273","machine learning engineer","Hungary","USD",131000,201000,"ai-jobs.net","phd",NA,"Europe","Hungary","Classification, Clustering, Computer Science, Computer Vision, Engineering, Machine Learning, ML models, NLP, Pipelines, Python, PyTorch, R, R&D, Research, Scikit-learn, Statistics, Streaming, PhD, Data science, Natural Language Processing, TensorFlow, Communication, Collaboration"
"37265","ai research scientist perception and machine learning","United States","USD",150000,2e+05,"ai-jobs.net","phd",2,"Americas","United States","3D Reconstruction, Autonomous Driving, Big Data, Circuit Design, Computer Science, Computer Vision, Conversational AI, Deep Learning, Engineering, Human Machine Interaction, ICLR, Lidar, Machine Learning, Mathematics, NeurIPS, NLP, OpenCV, Python, PyTorch, R, R&D, Research, RNN, Robotics, Security, STEM, TensorFlow, Collaboration, Data visualization, UX, Reinforcement learning, PhD, Machine learning algorithms, Programming, C++, Leadership, Communication, Teamwork"
"37276","post doc researcher for natural language processing","United States","USD",1e+05,150000,"ai-jobs.net","phd",3,"Americas","United States","Autonomous Driving, Big Data, Circuit Design, Computer Science, Conversational AI, EMNLP, Engineering, ICML, Industrial, Machine intelligence, Machine Learning, Mathematics, NeurIPS, NLP, R, R&D, Research, Robotics, Security, STEM, Data visualization, UX, Natural Language Processing, Collaboration, PhD"
"37263","head of data science","Hungary","USD",73000,136000,"ai-jobs.net",NA,10,"Europe","Hungary","A/B testing, Data warehouse, Excel, Machine Learning, Predictive modeling, Statistics, Streaming, Data science, Optimization, Big Data, Collaboration"
"37239","consultant confirme data science hf","France","USD",56000,105000,"ai-jobs.net",NA,NA,"Europe","France","Azure, Big Data, GCP, Machine Learning, Python, R, SAS, Data science, Spark, Collaboration"
"37261","senior cloud data engineer mwd","Germany","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Germany","AWS, Data pipelines, Data warehouse, DevOps, Docker, E-commerce, ELT, Engineering, ETL, Kubernetes, Machine Learning, Microservices, Pipelines, Data engineering, Data science, Snowflake"
"37282","data engineer","Hungary","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","Hungary","APIs, ELK, ELT, ETL, Kafka, MS SQL, MySQL, Node.js, Pipelines, PostgreSQL, Python, SQL, Streaming, Data processing, Collaboration"
"37281","software data engineer","Ireland","USD",95000,171000,"ai-jobs.net",NA,NA,"Europe","Ireland","Docker, Engineering, Keras, Linux, NLP, NoSQL, Python, React, Research, SQL, Statistics, Leadership, .NET, Data visualization, Collaboration, C#, Data engineering, Communication, Testing"
"37280","it data engineer","United States","USD",61000,135000,"ai-jobs.net","master",5,"Americas","United States","Architecture, Computer Science, Data analysis, Data Mining, Data quality, Engineering, Finance, Industrial, KPIs, Pipelines, Power BI, Predictive modeling, Python, Security, Optimization, Collaboration, Leadership, Automation, Problem solving, Data science, Communication, Programming, SQL, Data integration, Data engineering"
"37247","aiot research scientist urban solutions and sustainability","Singapore","USD",89000,210000,"ai-jobs.net","phd",3,"Asia","Singapore","Computer Science, Computer Vision, Data Analytics, Deep Learning, Engineering, Industrial, Machine Learning, NLP, PhD, Python, Research, Spark, Communication, Collaboration, Cloud computing, Natural Language Processing"
"37268","data analyst data engineer fh stage","France","USD",30000,60000,"ai-jobs.net",NA,NA,"Europe","France","Airflow, Architecture, Data warehouse, ETL, Machine Learning, Collaboration, Data science, Snowflake"
"37231","associate partner of data science","United States","USD",165000,325000,"ai-jobs.net","phd",12,"Americas","United States","Computer Science, Consulting, Consulting firm, Data quality, DevOps, Machine Learning, Mathematics, PhD, R, R&D, Security, Data science, Teamwork, Leadership, Critical thinking, Collaboration, C, Travel, Statistics, Communication"
"37237","lyon data analyst hf","France","USD",30000,60000,"ai-jobs.net",NA,NA,"Europe","France","Architecture, Big Data, Power BI, Data science, Tableau, Communication"
"37269","data scientist in healthcare","Portugal","USD",129000,185000,"ai-jobs.net","phd",5,"Europe","Portugal","Data Analytics, Deep Learning, Drug discovery, Engineering, Machine Learning, Mathematics, PhD, Physics, Data science, Communication, Research, Biomedical Engineering, Creativity, Collaboration"
"37275","compliance reportingdata visualization designer","Portugal","USD",56000,105000,"ai-jobs.net",NA,NA,"Europe","Portugal","Banking, Business Intelligence, C++, Data visualization, Excel, Power BI, SQL, Tableau, Programming, C, Communication"
"37246","principal lead data manager","United Kingdom","USD",77000,134000,"ai-jobs.net",NA,3,"Europe","United Kingdom","Biology, Data management, Oracle, Research, Communication, Data collection, Testing, Data validation"
"37244","senior digital analytics engineer","Germany","USD",110000,184000,"ai-jobs.net",NA,NA,"Europe","Germany","A/B testing, Angular, APIs, Computer Science, Engineering, JavaScript, Node.js, React, Collaboration, Data collection, Programming, HTML, CSS, Google Tag Manager, Google Analytics, Optimization"
"37279","data engineer","Belgium","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","Belgium","Airflow, Architecture, Big Data, Blockchain, CI/CD, Data analysis, Databricks, Data governance, Data management, Data Mining, Data pipelines, Data warehouse, Data Warehousing, DDL, DevOps, ELT, Engineering, ETL, NoSQL, OLAP, Pipelines, Power BI, Privacy, Python, Redshift, Security, Snowflake, SQL, Data engineering, Testing, Communication, Data security, Data processing, Problem solving, Data modeling, Data visualization, Data science"
"37203","digital marketing data analyst hybrid","United States","USD",79000,130000,"ai-jobs.net","bachelor",NA,"Americas","United States","Excel, KPIs, Power BI, Data visualization, Tableau, Critical thinking, Google Analytics, Google Tag Manager"
"37236","consultant confirme data scientist data analyst hf","France","USD",30000,60000,"ai-jobs.net",NA,NA,"Europe","France","Azure, Data management, GCP, Machine Learning, Python, R, SAS, Data science, Spark, Collaboration"
"37149","data scientist","Japan","USD",56000,120000,"ai-jobs.net",NA,NA,"Asia","Japan","Big Data, Data Mining, Data visualization, E-commerce, Engineering, Machine Learning, NLP, Python, Recommender systems, Statistical analysis, Collaboration, Natural Language Processing, Automation, Communication, Teamwork, Data processing, Optimization"
"37223","analyst data modelling","India","USD",50000,93000,"ai-jobs.net",NA,3,"Asia","India","Banking, Consulting, Data strategy, Engineering, Excel, Finance, Machine Learning, R, Research, Travel, Collaboration, Data visualization, Data engineering, Data Analytics, SQL"
"37135","data science specialist partner solutions","United States","USD",62000,115000,"ai-jobs.net",NA,NA,"Americas","United States","AWS, Azure, BigQuery, DataRobot, Engineering, Excel, Feature engineering, GCP, Google Cloud, Machine Learning, ML models, MLOps, MS SQL, MySQL, OLAP, Oracle, Pipelines, PostgreSQL, Python, Redshift, SageMaker, Scala, Snowflake, Collaboration, Business acumen, Data science, C, SQL, Storytelling, Data visualization"
"37189","senior data engineer","United Kingdom","USD",115000,180000,"ai-jobs.net",NA,5,"Europe","United Kingdom","Agile, AWS, Big Data, BigQuery, CI/CD, Data analysis, Databricks, Data pipelines, Data warehouse, DynamoDB, Engineering, ETL, Flink, GCP, Golang, Hadoop, Jira, Looker, Microservices, MongoDB, NoSQL, Open Source, Pipelines, Power BI, Prototyping, Python, QlikView, Redshift, Snowflake, Spark, SQL, Predictive analytics, Data engineering, Data visualization, Tableau, Communication, Scripting, Programming, Google Analytics, Travel"
"37186","senior data engineer","United States","USD",73000,120000,"ai-jobs.net","master",NA,"Americas","United States","Agile, Airflow, APIs, AWS, Azure, Big Data, Data management, Data pipelines, Data warehouse, Docker, Engineering, Kafka, KPIs, Kubernetes, Machine Learning, Pipelines, Python, Spark, SQL, Streaming, Tableau, API, Collaboration, Data driven decision making, Curiosity, Creativity, Programming, TDD, Data engineering, Data science"
"37207","data analyst","Canada","USD",65000,136000,"ai-jobs.net",NA,3,"Americas","Canada","Architecture, BigQuery, Business Intelligence, Computer Science, Data analysis, Data Analytics, Data quality, GCP, Google Cloud, Looker, Python, SQL, Statistics, Tableau, Curiosity, Optimization, Data modeling, Data science, Collaboration, Testing, Communication, Scripting, Data visualization, Google Analytics"
"37211","junior data analyst","United Kingdom","USD",30000,60000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Git, GitHub, JavaScript, Nonprofit, Physics, Python, R, Research, SQL, Data visualization, .NET, Programming, Statistics"
"37154","computer vision research scientist","Japan","USD",63000,149000,"ai-jobs.net",NA,NA,"Asia","Japan","Computer Vision, Engineering, Research, Stable Diffusion, Collaboration"
"37198","people data analyst","Costa Rica","USD",62000,115000,"ai-jobs.net",NA,2,"Americas","Costa Rica","Data Analytics, Data governance, Data visualization, Excel, R, Tableau, Leadership, Curiosity, Testing"
"37133","data specialist engineering analytics fintech","Switzerland","USD",70000,148000,"ai-jobs.net",NA,NA,"Europe","Switzerland","Computer Science, Data analysis, Data Mining, Data quality, Engineering, ETL, Excel, Finance, FinTech, GitLab, Mathematics, MySQL, QlikView, RDBMS, Spotfire, Travel, Automation, Talend, Project management, Data integration, Collaboration, Communication, Curiosity, Problem solving"
"37202","data analyst","United States","USD",92000,130000,"ai-jobs.net",NA,NA,"Americas","United States","KPIs, Looker, SQL, Leadership, Data collection, Problem solving, Tableau"
"37136","senior data scientist growth remote americas","United States","USD",129000,185000,"ai-jobs.net","master",3,"Americas","United States","Computer Science, E-commerce, Engineering, ETL, KPIs, Machine Learning, Mathematics, Pipelines, PySpark, Python, SQL, Data science, Statistics"
"37172","senior data engineer fmx","France","USD",115000,180000,"ai-jobs.net","master",NA,"Europe","France","Airflow, Architecture, Athena, AWS, Azure, BigQuery, Business Intelligence, Data pipelines, Data quality, Data warehouse, Docker, Engineering, ETL, GCP, Kafka, Linux, Machine Learning, Pipelines, PostgreSQL, Python, Statistics, Collaboration, Data engineering, Programming, Tableau, Communication"
"37209","data analyst","United Kingdom","USD",242000,NA,"ai-jobs.net","bachelor",3,"Europe","United Kingdom","A/B testing, Airflow, Data analysis, Data Studio, Excel, Finance, FinTech, Looker, LookML, OKR, Python, SQL, STEM, Google Sheets, Google Analytics"
"37153","computer visionml lead","India","USD",65000,121000,"ai-jobs.net",NA,10,"Asia","India","Architecture, Classification, Computer Vision, Deep Learning, E-commerce, Keras, Linear algebra, Machine Learning, OpenCV, Probability theory, Python, PyTorch, Programming, Collaboration, TensorFlow, Communication"
"37250","software developer computer vision for lnterior monitoring fmdiv","Germany","USD",39000,73000,"ai-jobs.net","phd",NA,"Europe","Germany","Agile, C++, Computer Science, Computer Vision, DevOps, Engineering, Kanban, Linux, Machine Learning, Mathematics, PhD, Scrum, Spark, Data science, C, Problem solving, Communication"
"37152","senior computer vision engineer","United States","USD",185000,235000,"ai-jobs.net",NA,8,"Americas","United States","3D Reconstruction, Computer Vision, Deep Learning, Engineering, Linear algebra, Machine Learning, Model training, OpenCV, Optimization, C, C++, Python, Machine learning algorithms"
"37253","analytics engineer","India","USD",110000,184000,"ai-jobs.net",NA,NA,"Asia","India","A/B testing, Agile, Angular, APIs, Engineering, JavaScript, Node.js, React, Creativity, HTML, CSS, Google Tag Manager, Google Analytics, Optimization"
